,person_id,mode_probs,amenity_probs,predict_mode_numeric,predict_amenity_numeric,income_group,household_size,vehicles,family_structure,age_group,target_amenity,target_mode,target_amenity_numeric,target_mode_numeric,predict_mode,predict_amenity
569,1.3240861097381476e+19,[0.2 0.3 0.5],[0.28 0.12 0.53 0.07],2.0,1.0,Moderate,2_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
571,4.3280888833862257e+18,[0.25 0.2  0.55],[0.35 0.15 0.45 0.05],2.0,0.0,Low,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
572,9.95165316832512e+18,[0.45 0.35 0.2 ],[0.35 0.15 0.45 0.05],0.0,2.0,Low,5_person,0,family_single,Middle Age,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
574,9.87661881247461e+18,[0.15 0.2  0.65],[0.19 0.17 0.51 0.13],1.0,2.0,Debt,4_person,3_plus,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Full-Service Restaurants
576,6.720282708594099e+18,[0.29 0.42 0.29],[0.15 0.05 0.75 0.05],0.0,2.0,Low,3_person,1,married_couple,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
577,1.2891154563142525e+19,[0.26 0.17 0.57],[0.25 0.05 0.65 0.05],0.0,0.0,High,3_person,3_plus,family_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Limited-Service Restaurants
578,6.834514518979213e+18,[0.56 0.31 0.13],[0.55 0.13 0.18 0.14],0.0,0.0,Debt,7_plus_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Walking,Limited-Service Restaurants
579,8.380106920331603e+18,[0.65 0.3  0.05],[0.32 0.16 0.45 0.07],0.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Full-Service Restaurants
580,9.23774336863292e+18,[0.25 0.25 0.5 ],[0.29591837 0.1122449  0.59183673 0.        ],2.0,0.0,High,2_person,2,married_couple,Senior,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
581,1.588422029687825e+19,[0.2  0.35 0.45],[0.1  0.3  0.55 0.05],0.0,2.0,Ultra High,5_person,3_plus,married_couple,Elderly,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
582,3.720062803415511e+18,[0.2 0.4 0.4],[0.2 0.3 0.4 0.1],1.0,1.0,Moderate,6_person,3_plus,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Nonalcoholic Bars
583,1.4742305716377022e+19,[0.3 0.3 0.4],[0.32 0.1  0.54 0.04],2.0,2.0,High,2_person,2,married_couple,Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
585,6.858512066242993e+18,[0.52631579 0.47368421 0.        ],[0.15151515 0.25252525 0.55555556 0.04040404],0.0,2.0,Low,5_person,0,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
586,1.37118337102908e+17,[0.25 0.7  0.05],[0.30769231 0.05128205 0.61538462 0.02564103],1.0,0.0,High,1_person,0,living_alone,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Limited-Service Restaurants
587,2.071044175550293e+18,[0.55 0.35 0.1 ],[0.15463918 0.32989691 0.44329897 0.07216495],0.0,1.0,Low,5_person,0,family_single,Young Adult,Drinking Places,Public_transport,3.0,1,Walking,Nonalcoholic Bars
588,1.4918022063128996e+19,[0.2  0.15 0.65],[0.26804124 0.08247423 0.63917526 0.01030928],1.0,3.0,High,2_person,1,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Drinking Places
589,1.2713222621884262e+19,[0.21 0.21 0.58],[0.4742268  0.28865979 0.18556701 0.05154639],0.0,1.0,Low,1_person,1,living_alone,Elderly,Full-Service Restaurants,Walking,2.0,0,Walking,Nonalcoholic Bars
591,1.444046420774252e+19,[0.35 0.35 0.3 ],[0.48958333 0.125      0.33333333 0.05208333],1.0,2.0,Low,7_plus_person,3_plus,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Full-Service Restaurants
592,5.609105030101425e+18,[0.13 0.42 0.45],[0.28 0.06 0.63 0.03],1.0,2.0,High,4_person,3_plus,married_couple,Middle Age,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
593,4.060185520376467e+18,[0.2  0.55 0.25],[0.26 0.14 0.56 0.04],2.0,0.0,Moderate,2_person,1,family_single,Senior,Limited-Service Restaurants,Public_transport,0.0,1,Car,Limited-Service Restaurants
594,8.030096379077128e+18,[0.1  0.25 0.65],[0.17 0.28 0.53 0.02],2.0,2.0,Very High,4_person,2,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
595,5.601038336214859e+18,[0.35 0.4  0.25],[0.12 0.21 0.61 0.06],1.0,2.0,Low,1_person,0,living_alone,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
596,1.3366596455289793e+19,[0.4  0.45 0.15],[0.05 0.25 0.65 0.05],2.0,2.0,Low,2_person,0,married_couple,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
597,4.252321276390662e+18,[0.15 0.2  0.65],[0.1  0.21 0.64 0.05],2.0,2.0,Moderate,3_person,1,family_single,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
599,4.3529375490086176e+17,[0.45 0.4  0.15],[0.16 0.32 0.48 0.04],1.0,2.0,Debt,2_person,1,nonfamily_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
600,1.4180442131748502e+19,[0.35 0.4  0.25],[0.65 0.1  0.15 0.1 ],1.0,2.0,Low,6_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
601,1.7333918513368257e+19,[0.16 0.38 0.46],[0.25 0.1  0.55 0.1 ],1.0,2.0,Moderate,2_person,1,married_couple,Elderly,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
602,1.2615234773419713e+19,[0.13 0.35 0.52],[0.12 0.29 0.56 0.03],1.0,1.0,High,2_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Nonalcoholic Bars
603,8.058670399824577e+18,[0.2  0.55 0.25],[0.36 0.15 0.47 0.02],0.0,2.0,Moderate,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Full-Service Restaurants
604,4.874985141953012e+18,[0.24 0.52 0.24],[0.45 0.15 0.35 0.05],2.0,2.0,Low,1_person,1,living_alone,Senior,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
605,5.451745617998945e+18,[0.15 0.5  0.35],[0.31578947 0.10526316 0.52631579 0.05263158],1.0,0.0,Low,4_person,3_plus,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Public_transport,Limited-Service Restaurants
607,8.405319717379538e+18,[0.1  0.55 0.35],[0.23 0.17 0.47 0.13],1.0,0.0,Moderate,2_person,1,nonfamily_single,Adult,Limited-Service Restaurants,Car,0.0,2,Public_transport,Limited-Service Restaurants
608,8.730414414127705e+18,[0.1 0.3 0.6],[0.13 0.21 0.62 0.04],0.0,1.0,Low,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Walking,0.0,0,Walking,Nonalcoholic Bars
609,1.6328376248416013e+18,[0.21 0.17 0.62],[0.32 0.31 0.26 0.11],2.0,2.0,Low,1_person,1,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
610,8.434405869071379e+18,[0.32 0.62 0.06],[0.43 0.11 0.31 0.15],0.0,0.0,Debt,4_person,0,family_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Limited-Service Restaurants
611,1.217151211589647e+19,[0.32 0.38 0.3 ],[0.35 0.05 0.55 0.05],0.0,2.0,High,3_person,2,married_couple,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
612,7.253017518865398e+18,[0.3  0.42 0.28],[0.35 0.05 0.55 0.05],1.0,2.0,Moderate,3_person,2,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
613,9.368004918955663e+18,[0.2  0.45 0.35],[0.21212121 0.12121212 0.62626263 0.04040404],1.0,2.0,Moderate,2_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
614,1.2288881359857273e+19,[0.3  0.25 0.45],[0.2  0.3  0.45 0.05],2.0,1.0,Ultra High,1_person,1,living_alone,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Nonalcoholic Bars
615,1.1138801192017433e+19,[0.1  0.28 0.62],[0.3  0.1  0.55 0.05],1.0,2.0,Low,2_person,2,family_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
616,5.409549300702811e+18,[0.35 0.55 0.1 ],[0.31 0.18 0.48 0.03],1.0,2.0,Debt,7_plus_person,0,family_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Full-Service Restaurants
617,1.3185252276625498e+19,[0.15 0.25 0.6 ],[0.1  0.5  0.35 0.05],2.0,1.0,Moderate,2_person,1,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Nonalcoholic Bars
618,8.587360362912791e+18,[0.3 0.5 0.2],[0.14 0.03 0.83 0.  ],1.0,2.0,Low,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
619,7.548679038485461e+18,[0.14285714 0.85714286 0.        ],[0.11 0.04 0.83 0.02],1.0,2.0,Low,2_person,0,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
620,4.4349521958689495e+18,[0.35 0.42 0.23],[0.12 0.04 0.83 0.01],1.0,2.0,Moderate,4_person,3_plus,married_couple,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Full-Service Restaurants
622,7.21238338437392e+18,[0.15 0.23 0.62],[0.35 0.07 0.55 0.03],2.0,0.0,Moderate,2_person,2,married_couple,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Car,Limited-Service Restaurants
624,1.7909872335084732e+19,[0.32 0.54 0.14],[0.45 0.16 0.28 0.11],2.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
625,9.407574424875307e+18,[0.42 0.38 0.2 ],[0.24 0.14 0.54 0.08],0.0,2.0,High,2_person,1,nonfamily_single,Young Adult,Drinking Places,Car,3.0,2,Walking,Full-Service Restaurants
626,1.4094711734649977e+19,[0.1 0.3 0.6],[0.22222222 0.16666667 0.5        0.11111111],2.0,2.0,Debt,2_person,3_plus,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
627,1.014367032985803e+19,[0.1  0.85 0.05],[0.3 0.2 0.4 0.1],1.0,2.0,Low,2_person,0,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
628,1.2401708439744692e+19,[0.3 0.4 0.3],[0.4  0.23 0.05 0.32],2.0,3.0,Debt,7_plus_person,1,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Drinking Places
629,1.6951611087558332e+19,[0.15 0.32 0.53],[0.33333333 0.16666667 0.44444444 0.05555556],2.0,0.0,Ultra High,5_person,3_plus,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
631,1.0938594820548889e+19,[0.45 0.35 0.2 ],[0.21428571 0.10204082 0.63265306 0.05102041],0.0,2.0,Low,1_person,1,living_alone,Senior,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Full-Service Restaurants
632,2.192913098080534e+18,[0.15 0.65 0.2 ],[0.21 0.05 0.73 0.01],1.0,2.0,Debt,5_person,1,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
634,2.3889001708346967e+18,[0.45 0.4  0.15],[0.2 0.3 0.4 0.1],0.0,1.0,Very High,1_person,0,living_alone,Young Adult,Drinking Places,Walking,3.0,0,Walking,Nonalcoholic Bars
635,3.2253307378975703e+18,[0.2  0.35 0.45],[0.26 0.15 0.48 0.11],0.0,2.0,Moderate,2_person,1,married_couple,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Full-Service Restaurants
636,3.1548887027159567e+18,[0.1  0.25 0.65],[0.25 0.12 0.55 0.08],2.0,2.0,Moderate,1_person,1,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
637,1.940423373239638e+18,[0.25 0.65 0.1 ],[0.42 0.12 0.43 0.03],0.0,2.0,Debt,1_person,0,living_alone,Elderly,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
638,1.274518460151405e+19,[0.4  0.45 0.15],[0.3  0.1  0.55 0.05],1.0,0.0,Moderate,3_person,0,family_single,Elderly,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Limited-Service Restaurants
639,7.307001908259654e+18,[0.15 0.2  0.65],[0.40816327 0.10204082 0.45918367 0.03061224],2.0,2.0,Debt,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
641,1.3585470515926175e+18,[0.25 0.2  0.55],[0.17 0.24 0.47 0.12],2.0,2.0,Very High,1_person,3_plus,living_alone,Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
642,1.3597038639117076e+19,[0.55 0.35 0.1 ],[0.26 0.14 0.58 0.02],2.0,2.0,Moderate,4_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
643,1.3967271021682356e+19,[0.15 0.4  0.45],[0.35353535 0.08080808 0.55555556 0.01010101],2.0,0.0,Moderate,4_person,1,married_couple,Senior,Limited-Service Restaurants,Car,0.0,2,Car,Limited-Service Restaurants
645,1.4657256750859515e+18,[0.2  0.55 0.25],[0.31 0.12 0.53 0.04],2.0,0.0,Ultra High,2_person,2,married_couple,Senior,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
646,1.5888656227417088e+19,[0.2 0.2 0.6],[0.25 0.15 0.55 0.05],2.0,2.0,Low,7_plus_person,1,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Car,Full-Service Restaurants
647,1.0759828141609249e+19,[0.45 0.35 0.2 ],[0.38 0.15 0.43 0.04],1.0,1.0,Moderate,3_person,2,family_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Nonalcoholic Bars
648,1.1931474236222622e+19,[0.15 0.3  0.55],[0.21052632 0.10526316 0.63157895 0.05263158],2.0,0.0,Moderate,2_person,1,family_single,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
649,6.114718422359813e+18,[0.25 0.55 0.2 ],[0.5  0.08 0.12 0.3 ],2.0,2.0,Low,3_person,0,family_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
650,1.0606199032480922e+19,[0.2  0.35 0.45],[0.15 0.4  0.35 0.1 ],2.0,1.0,High,1_person,1,living_alone,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Nonalcoholic Bars
651,7.628569553640263e+18,[0.25 0.55 0.2 ],[0.26 0.16 0.47 0.11],0.0,2.0,Moderate,4_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Full-Service Restaurants
652,2.370472035811134e+18,[0.15 0.6  0.25],[0.14 0.21 0.62 0.03],1.0,2.0,Moderate,2_person,0,married_couple,Adult,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
654,6.877389779472246e+18,[0.42 0.35 0.23],[0.22 0.21 0.45 0.12],1.0,3.0,Moderate,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Drinking Places
655,3.6152387426100577e+18,[0.25 0.2  0.55],[0.25 0.05 0.65 0.05],1.0,2.0,Low,3_person,1,family_single,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
656,1.2845144340293251e+19,[0.35 0.45 0.2 ],[0.09090909 0.13131313 0.73737374 0.04040404],0.0,2.0,Low,4_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
657,1.4392181655502051e+19,[0.1  0.35 0.55],[0.15463918 0.25773196 0.53608247 0.05154639],2.0,1.0,Moderate,3_person,1,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Car,Nonalcoholic Bars
658,1.1240537830192064e+17,[0.25 0.23 0.52],[0.45 0.1  0.4  0.05],2.0,1.0,High,2_person,1,married_couple,Young Adult,Drinking Places,Car,3.0,2,Car,Nonalcoholic Bars
659,1.3508836668368622e+19,[0.25 0.5  0.25],[0.28 0.14 0.51 0.07],2.0,0.0,Moderate,3_person,1,family_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
661,5.363450011391068e+17,[0.32 0.42 0.26],[0.26 0.17 0.49 0.08],1.0,0.0,Debt,4_person,3_plus,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Limited-Service Restaurants
662,4.887014683575505e+18,[0.3  0.55 0.15],[0.24175824 0.20879121 0.40659341 0.14285714],0.0,1.0,Ultra High,1_person,0,living_alone,Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Nonalcoholic Bars
663,1.106437520417002e+19,[0.26 0.42 0.32],[0.34 0.06 0.58 0.02],0.0,1.0,Ultra High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Nonalcoholic Bars
664,1.1118694047914562e+19,[0.45 0.42 0.13],[0.31 0.1  0.55 0.04],0.0,2.0,Very High,5_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
665,1.2453377331879002e+19,[0.26 0.26 0.48],[0.21875 0.09375 0.65625 0.03125],1.0,1.0,Ultra High,2_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Nonalcoholic Bars
666,8.58800473429911e+17,[0.1  0.25 0.65],[0.20512821 0.05128205 0.71794872 0.02564103],0.0,2.0,Moderate,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
667,7.154316130498141e+18,[0.21 0.21 0.58],[0.27 0.07 0.63 0.03],2.0,0.0,High,1_person,1,living_alone,Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
668,8.357506861417114e+18,[0.45 0.15 0.4 ],[0.26 0.16 0.52 0.06],1.0,1.0,Low,2_person,1,family_single,Young Adult,Limited-Service Restaurants,Car,0.0,2,Public_transport,Nonalcoholic Bars
669,5.809341391309529e+18,[0.24 0.28 0.48],[0.06 0.25 0.65 0.04],2.0,2.0,Low,4_person,2,family_single,Middle Age,Drinking Places,Public_transport,3.0,1,Car,Full-Service Restaurants
670,9.56101571658391e+18,[0.15 0.75 0.1 ],[0.25 0.1  0.6  0.05],2.0,1.0,Ultra High,1_person,0,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
671,6.246649884688906e+18,[0.15 0.2  0.65],[0.29 0.1  0.55 0.06],2.0,2.0,High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
672,8.49446211573437e+17,[0.17 0.21 0.62],[0.2  0.25 0.4  0.15],1.0,2.0,Very High,2_person,2,family_single,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
673,5.336876887111971e+17,[0.1 0.3 0.6],[0.25 0.15 0.5  0.1 ],0.0,2.0,Low,5_person,1,family_single,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
675,5.431495967942e+18,[0.3  0.45 0.25],[0.15 0.25 0.45 0.15],1.0,1.0,Debt,4_person,3_plus,married_couple,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Nonalcoholic Bars
676,3.301649564424184e+18,[0.3  0.55 0.15],[0.08 0.37 0.53 0.02],1.0,0.0,Low,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Limited-Service Restaurants
679,1.1294391137021411e+19,[0.24 0.24 0.52],[0.31 0.08 0.57 0.04],2.0,3.0,Low,4_person,2,family_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Drinking Places
680,1.544719115508225e+19,[0.18367347 0.6122449  0.20408163],[0.25 0.25 0.3  0.2 ],1.0,0.0,Debt,2_person,1,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Public_transport,Limited-Service Restaurants
681,1.816427943156231e+19,[0.13 0.24 0.63],[0.3  0.2  0.45 0.05],0.0,1.0,Ultra High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Nonalcoholic Bars
682,9.4152034738802e+18,[0.45 0.35 0.2 ],[0.1  0.15 0.72 0.03],0.0,0.0,Moderate,5_person,0,nonfamily_single,Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Limited-Service Restaurants
683,1.5478457427482837e+19,[0.38 0.42 0.2 ],[0.28 0.12 0.52 0.08],1.0,2.0,Very High,4_person,2,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
684,1.1007758103441076e+19,[0.2 0.2 0.6],[0.15 0.55 0.25 0.05],2.0,2.0,Low,2_person,0,family_single,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
685,1.2237488646118046e+19,[0.4  0.35 0.25],[0.25 0.09 0.62 0.04],0.0,2.0,Low,2_person,1,family_single,Middle Age,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
686,6.059134865289695e+18,[0.2  0.25 0.55],[0.28 0.18 0.48 0.06],2.0,2.0,Low,1_person,1,living_alone,Elderly,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
687,6.892737049968073e+18,[0.25 0.2  0.55],[0.25510204 0.05102041 0.66326531 0.03061224],1.0,2.0,Low,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
688,7.853220765979441e+18,[0.08 0.44 0.48],[0.15 0.1  0.7  0.05],2.0,2.0,High,4_person,1,family_single,Middle Age,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
689,5.178679176139815e+18,[0.19 0.38 0.43],[0.16 0.25 0.54 0.05],2.0,2.0,Ultra High,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
690,3.705410635617259e+18,[0.35 0.4  0.25],[0.1  0.23 0.64 0.03],1.0,2.0,Very High,2_person,0,nonfamily_single,Young Adult,Drinking Places,Public_transport,3.0,1,Public_transport,Full-Service Restaurants
691,1.5636490984263467e+19,[0.51 0.43 0.06],[0.3  0.15 0.5  0.05],0.0,2.0,Debt,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
692,9.611290452285422e+18,[0.27 0.38 0.35],[0.25 0.05 0.65 0.05],1.0,2.0,Moderate,1_person,1,living_alone,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
693,1.6256265897879862e+18,[0.14 0.24 0.62],[0.3  0.1  0.55 0.05],1.0,1.0,Moderate,2_person,2,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Nonalcoholic Bars
694,9.446558055617649e+18,[0.25 0.2  0.55],[0.20618557 0.05154639 0.72164948 0.02061856],2.0,2.0,Low,2_person,1,family_single,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
695,1.7696568316419308e+19,[0.1  0.35 0.55],[0.26 0.12 0.55 0.07],1.0,2.0,Moderate,2_person,2,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
696,9.830575156362945e+18,[0.32 0.42 0.26],[0.15 0.25 0.55 0.05],1.0,1.0,Low,4_person,0,married_couple,Adult,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Nonalcoholic Bars
697,9.57733613792264e+18,[0.2  0.35 0.45],[0.26 0.12 0.54 0.08],2.0,2.0,Low,4_person,1,family_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
698,3.035034573976574e+18,[0.15 0.35 0.5 ],[0.26 0.09 0.62 0.03],2.0,0.0,Moderate,4_person,1,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Limited-Service Restaurants
699,1.03916939717969e+19,[0.2  0.38 0.42],[0.25 0.09 0.62 0.04],1.0,2.0,Ultra High,2_person,1,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Full-Service Restaurants
700,7.312395608326472e+18,[0.22 0.42 0.36],[0.27835052 0.12371134 0.54639175 0.05154639],0.0,2.0,Very High,2_person,1,married_couple,Senior,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
701,3.850423430654728e+18,[0.25 0.23 0.52],[0.2 0.1 0.6 0.1],1.0,1.0,Low,2_person,1,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Public_transport,Nonalcoholic Bars
702,1.6286874343097076e+19,[0.3  0.55 0.15],[0.35 0.05 0.55 0.05],1.0,3.0,Debt,4_person,1,married_couple,Young Adult,Nonalcoholic Bars,Car,1.0,2,Public_transport,Drinking Places
703,4.610362917047995e+18,[0.2  0.35 0.45],[0.18 0.23 0.55 0.04],2.0,2.0,Moderate,2_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
704,9.386148726397354e+18,[0.65 0.25 0.1 ],[0.47 0.15 0.28 0.1 ],1.0,0.0,High,1_person,0,living_alone,Young Adult,Drinking Places,Walking,3.0,0,Public_transport,Limited-Service Restaurants
706,8.417981025257387e+18,[0.2 0.2 0.6],[0.3  0.1  0.55 0.05],2.0,1.0,Moderate,1_person,1,living_alone,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Nonalcoholic Bars
707,1.3429502425775718e+19,[0.15 0.45 0.4 ],[0.28282828 0.06060606 0.62626263 0.03030303],2.0,2.0,Low,3_person,2,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
709,1.7769879563661093e+19,[0.55 0.35 0.1 ],[0.3 0.1 0.5 0.1],0.0,3.0,Debt,5_person,1,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Drinking Places
710,6.063453426367565e+18,[0.35 0.55 0.1 ],[0.31 0.1  0.54 0.05],2.0,2.0,High,1_person,0,living_alone,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
711,3.2106932522654106e+18,[0.22 0.63 0.15],[0.31 0.09 0.56 0.04],1.0,0.0,Debt,2_person,1,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Limited-Service Restaurants
712,2.496993919019959e+18,[0.2 0.2 0.6],[0.22 0.08 0.67 0.03],1.0,2.0,High,3_person,2,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
