,person_id,mode_probs,amenity_probs,predict_mode_numeric,predict_amenity_numeric,income_group,household_size,vehicles,family_structure,age_group,target_amenity,target_mode,target_amenity_numeric,target_mode_numeric,predict_mode,predict_amenity
548,6.43595888811588e+18,[0.28 0.2  0.52],[0.21875    0.10416667 0.65625    0.02083333],2.0,2.0,Very High,2_person,1,married_couple,Middle Age,Drinking Places,Car,3.0,2,Car,Full-Service Restaurants
549,1.2697404005518889e+19,[0.46 0.3  0.24],[0.15 0.35 0.45 0.05],0.0,2.0,Low,2_person,1,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
550,4.563346906519201e+18,[0.25 0.2  0.55],[0.33 0.1  0.52 0.05],0.0,2.0,Low,2_person,1,family_single,Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
551,2.355525725247485e+18,[0.2   0.375 0.425],[0.05 0.21 0.62 0.12],2.0,1.0,Low,4_person,2,family_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Nonalcoholic Bars
552,1.1654662162225732e+19,[0.2  0.15 0.65],[0.3 0.1 0.5 0.1],2.0,2.0,Low,2_person,2,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
554,2.842045857354317e+18,[0.4  0.45 0.15],[0.44 0.2  0.28 0.08],1.0,0.0,Debt,2_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Limited-Service Restaurants
555,3.68317350520337e+18,[0.2  0.35 0.45],[0.02893891 0.52250804 0.44212219 0.00643087],0.0,2.0,Low,3_person,2,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
556,1.537938180676744e+19,[0.55 0.3  0.15],[0.3  0.1  0.55 0.05],1.0,2.0,Low,3_person,0,family_single,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
557,1.0393707315285664e+19,[0.21 0.17 0.62],[0.28 0.05 0.62 0.05],2.0,0.0,Ultra High,3_person,2,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
558,6.149024633086003e+18,[0.15 0.3  0.55],[0.2  0.05 0.7  0.05],2.0,0.0,High,3_person,2,family_single,Adult,Limited-Service Restaurants,Car,0.0,2,Car,Limited-Service Restaurants
559,1.598927791867697e+19,[0.55 0.35 0.1 ],[0.35 0.06 0.55 0.04],0.0,2.0,Debt,4_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
560,6.439674588239779e+18,[0.42 0.36 0.22],[0.27 0.15 0.45 0.13],2.0,0.0,High,1_person,1,living_alone,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Limited-Service Restaurants
561,1.3230532463119905e+19,[0.25 0.2  0.55],[0.15 0.21 0.52 0.12],2.0,2.0,Low,3_person,1,nonfamily_single,Young Adult,Drinking Places,Car,3.0,2,Car,Full-Service Restaurants
562,1.3285792869384012e+19,[0.35 0.45 0.2 ],[0.15 0.22 0.55 0.08],0.0,0.0,Low,2_person,0,married_couple,Elderly,Full-Service Restaurants,Walking,2.0,0,Walking,Limited-Service Restaurants
563,1.1063064605264417e+19,[0.52 0.39 0.09],[0.25510204 0.05102041 0.66326531 0.03061224],2.0,0.0,Low,1_person,0,living_alone,Senior,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
564,1.3240861097381476e+19,[0.22 0.42 0.36],[0.16 0.28 0.48 0.08],1.0,0.0,Moderate,2_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
565,8.710220288716807e+18,[0.62 0.25 0.13],[0.1  0.2  0.65 0.05],0.0,1.0,Low,7_plus_person,1,married_couple,Middle Age,Drinking Places,Walking,3.0,0,Walking,Nonalcoholic Bars
566,4.3280888833862257e+18,[0.35 0.25 0.4 ],[0.24 0.08 0.63 0.05],2.0,0.0,Low,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
567,9.95165316832512e+18,[0.42 0.45 0.13],[0.25 0.15 0.55 0.05],1.0,1.0,Low,5_person,0,family_single,Middle Age,Full-Service Restaurants,Walking,2.0,0,Public_transport,Nonalcoholic Bars
568,1.7189932997647208e+19,[0.54 0.31 0.15],[0.45 0.2  0.15 0.2 ],2.0,1.0,Low,4_person,0,nonfamily_single,Young Adult,Drinking Places,Public_transport,3.0,1,Car,Nonalcoholic Bars
569,4.300569708593971e+18,[0.25 0.25 0.5 ],[0.24 0.09 0.62 0.05],2.0,0.0,High,1_person,1,living_alone,Elderly,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
570,9.87661881247461e+18,[0.65 0.3  0.05],[0.38 0.12 0.48 0.02],0.0,2.0,Debt,4_person,3_plus,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
571,5.441977557321335e+18,[0.55 0.3  0.15],[0.26 0.13 0.54 0.07],1.0,1.0,Low,5_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Nonalcoholic Bars
573,7.826230786049294e+18,[0.6  0.15 0.25],[0.2  0.1  0.65 0.05],0.0,2.0,High,1_person,1,living_alone,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
574,6.720282708594099e+18,[0.42 0.36 0.22],[0.2  0.05 0.75 0.  ],1.0,2.0,Low,3_person,1,married_couple,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Full-Service Restaurants
575,6.834514518979213e+18,[0.3 0.5 0.2],[0.28 0.23 0.32 0.17],0.0,2.0,Debt,7_plus_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
576,8.380106920331603e+18,[0.55 0.25 0.2 ],[0.25 0.1  0.55 0.1 ],0.0,3.0,Debt,3_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Drinking Places
577,9.23774336863292e+18,[0.21 0.17 0.62],[0.3030303  0.1010101  0.55555556 0.04040404],0.0,2.0,High,2_person,2,married_couple,Senior,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
578,1.588422029687825e+19,[0.25 0.2  0.55],[0.2  0.15 0.55 0.1 ],0.0,2.0,Ultra High,5_person,3_plus,married_couple,Elderly,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
579,6.46807054124269e+18,[0.52 0.36 0.12],[0.09 0.27 0.58 0.06],0.0,1.0,Low,2_person,0,family_single,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Nonalcoholic Bars
580,3.720062803415511e+18,[0.32 0.25 0.43],[0.2  0.3  0.45 0.05],0.0,0.0,Moderate,6_person,3_plus,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Limited-Service Restaurants
581,1.4742305716377022e+19,[0.17 0.21 0.62],[0.2  0.1  0.65 0.05],2.0,2.0,High,2_person,2,married_couple,Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
582,5.402012763221493e+18,[0.28 0.4  0.32],[0.15 0.26 0.57 0.02],1.0,2.0,Low,6_person,3_plus,nonfamily_single,Young Adult,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
584,1.1215417121131735e+19,[0.52 0.31 0.17],[0.52 0.06 0.38 0.04],0.0,0.0,Low,4_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Limited-Service Restaurants
585,2.071044175550293e+18,[0.45 0.4  0.15],[0.11764706 0.14705882 0.68627451 0.04901961],0.0,3.0,Low,5_person,0,family_single,Young Adult,Drinking Places,Public_transport,3.0,1,Walking,Drinking Places
586,1.4918022063128996e+19,[0.18 0.45 0.37],[0.25 0.1  0.55 0.1 ],2.0,1.0,High,2_person,1,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Nonalcoholic Bars
587,1.2713222621884262e+19,[0.2 0.2 0.6],[0.32 0.12 0.45 0.11],2.0,2.0,Low,1_person,1,living_alone,Elderly,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
588,1.7594275943750418e+19,[0.45 0.4  0.15],[0.15 0.25 0.57 0.03],1.0,0.0,Moderate,2_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Limited-Service Restaurants
589,1.444046420774252e+19,[0.27 0.2  0.53],[0.52525253 0.2020202  0.1010101  0.17171717],0.0,0.0,Low,7_plus_person,3_plus,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Walking,Limited-Service Restaurants
590,5.609105030101425e+18,[0.2  0.42 0.38],[0.35 0.08 0.53 0.04],2.0,0.0,High,4_person,3_plus,married_couple,Middle Age,Limited-Service Restaurants,Car,0.0,2,Car,Limited-Service Restaurants
591,4.060185520376467e+18,[0.29 0.41 0.3 ],[0.26 0.18 0.52 0.04],2.0,1.0,Moderate,2_person,1,family_single,Senior,Limited-Service Restaurants,Public_transport,0.0,1,Car,Nonalcoholic Bars
592,8.030096379077128e+18,[0.15 0.4  0.45],[0.12371134 0.17525773 0.63917526 0.06185567],2.0,2.0,Very High,4_person,2,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Full-Service Restaurants
593,5.601038336214859e+18,[0.4  0.45 0.15],[0.2 0.1 0.6 0.1],2.0,2.0,Low,1_person,0,living_alone,Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
594,7.476723042248717e+18,[0.09 0.29 0.62],[0.12 0.21 0.63 0.04],2.0,2.0,Ultra High,2_person,1,nonfamily_single,Adult,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
595,1.3366596455289793e+19,[0.1  0.85 0.05],[0.25 0.15 0.55 0.05],1.0,0.0,Low,2_person,0,married_couple,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Limited-Service Restaurants
596,4.252321276390662e+18,[0.14 0.28 0.58],[0.35 0.1  0.52 0.03],2.0,2.0,Moderate,3_person,1,family_single,Middle Age,Limited-Service Restaurants,Public_transport,0.0,1,Car,Full-Service Restaurants
597,5.845279441412777e+18,[0.54 0.1  0.36],[0.32 0.08 0.54 0.06],0.0,0.0,High,2_person,1,family_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Limited-Service Restaurants
598,4.3529375490086176e+17,[0.35 0.45 0.2 ],[0.15 0.25 0.55 0.05],1.0,2.0,Debt,2_person,1,nonfamily_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
599,1.2615234773419713e+19,[0.2  0.35 0.45],[0.36 0.09 0.52 0.03],2.0,0.0,High,2_person,2,nonfamily_single,Young Adult,Full-Service Restaurants,Public_transport,2.0,1,Car,Limited-Service Restaurants
600,8.058670399824577e+18,[0.18 0.56 0.26],[0.24 0.21 0.4  0.15],1.0,1.0,Moderate,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Nonalcoholic Bars
601,5.034206971741293e+18,[0.15 0.6  0.25],[0.31578947 0.21052632 0.42105263 0.05263158],1.0,1.0,Debt,7_plus_person,1,married_couple,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Nonalcoholic Bars
602,4.874985141953012e+18,[0.14 0.28 0.58],[0.3  0.1  0.55 0.05],1.0,2.0,Low,1_person,1,living_alone,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
603,5.451745617998945e+18,[0.15 0.15 0.7 ],[0.15 0.08 0.72 0.05],2.0,0.0,Low,4_person,3_plus,married_couple,Elderly,Limited-Service Restaurants,Car,0.0,2,Car,Limited-Service Restaurants
604,7.61650707989376e+18,[0.55 0.25 0.2 ],[0.26 0.15 0.55 0.04],0.0,2.0,Low,4_person,2,married_couple,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
605,1.5241678947459369e+19,[0.35 0.5  0.15],[0.12 0.17 0.64 0.07],1.0,1.0,Low,2_person,1,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Nonalcoholic Bars
606,8.405319717379538e+18,[0.42 0.26 0.32],[0.18681319 0.24175824 0.47252747 0.0989011 ],2.0,1.0,Moderate,2_person,1,nonfamily_single,Adult,Limited-Service Restaurants,Car,0.0,2,Car,Nonalcoholic Bars
607,8.730414414127705e+18,[0.55 0.3  0.15],[0.21 0.11 0.62 0.06],0.0,3.0,Low,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Walking,0.0,0,Walking,Drinking Places
608,1.6328376248416013e+18,[0.21 0.15 0.64],[0.17 0.08 0.72 0.03],2.0,2.0,Low,1_person,1,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
609,8.434405869071379e+18,[0.35 0.45 0.2 ],[0.79 0.09 0.08 0.04],0.0,0.0,Debt,4_person,0,family_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Limited-Service Restaurants
610,7.253017518865398e+18,[0.35 0.42 0.23],[0.53 0.08 0.37 0.02],2.0,2.0,Moderate,3_person,2,nonfamily_single,Young Adult,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
611,9.368004918955663e+18,[0.25 0.35 0.4 ],[0.27 0.14 0.56 0.03],1.0,2.0,Moderate,2_person,1,married_couple,Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Full-Service Restaurants
612,1.2288881359857273e+19,[0.26 0.37 0.37],[0.10526316 0.15789474 0.68421053 0.05263158],2.0,2.0,Ultra High,1_person,1,living_alone,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Car,Full-Service Restaurants
614,5.409549300702811e+18,[0.34 0.42 0.24],[0.22 0.08 0.63 0.07],0.0,2.0,Debt,7_plus_person,0,family_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Full-Service Restaurants
615,1.3185252276625498e+19,[0.02 0.15 0.83],[0.1  0.3  0.55 0.05],2.0,0.0,Moderate,2_person,1,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Limited-Service Restaurants
617,8.587360362912791e+18,[0.35 0.15 0.5 ],[0.3  0.15 0.5  0.05],2.0,0.0,Low,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
618,4.4349521958689495e+18,[0.2  0.25 0.55],[0.15 0.25 0.55 0.05],2.0,2.0,Moderate,4_person,3_plus,married_couple,Young Adult,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
620,7.21238338437392e+18,[0.08 0.35 0.57],[0.10309278 0.20618557 0.67010309 0.02061856],1.0,2.0,Moderate,2_person,2,married_couple,Elderly,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Full-Service Restaurants
622,1.7909872335084732e+19,[0.45 0.4  0.15],[0.25 0.15 0.55 0.05],1.0,1.0,Debt,3_person,0,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Nonalcoholic Bars
623,9.407574424875307e+18,[0.62 0.26 0.12],[0.20212766 0.29787234 0.41489362 0.08510638],0.0,1.0,High,2_person,1,nonfamily_single,Young Adult,Drinking Places,Car,3.0,2,Walking,Nonalcoholic Bars
624,1.4094711734649977e+19,[0.24 0.14 0.62],[0.52631579 0.31578947 0.10526316 0.05263158],2.0,0.0,Debt,2_person,3_plus,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
627,1.1266328578184485e+19,[0.56 0.38 0.06],[0.55 0.12 0.28 0.05],1.0,0.0,Debt,3_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Public_transport,Limited-Service Restaurants
628,1.0938594820548889e+19,[0.15 0.3  0.55],[0.63 0.14 0.13 0.1 ],1.0,3.0,Low,1_person,1,living_alone,Senior,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Drinking Places
630,1.84455506922632e+18,[0.38 0.33 0.29],[0.37755102 0.06122449 0.54081633 0.02040816],1.0,1.0,Ultra High,4_person,1,married_couple,Adult,Drinking Places,Walking,3.0,0,Public_transport,Nonalcoholic Bars
631,2.192913098080534e+18,[0.24 0.62 0.14],[0.23 0.17 0.51 0.09],1.0,0.0,Debt,5_person,1,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
632,6.253307959828463e+17,[0.53 0.38 0.09],[0.3  0.1  0.55 0.05],0.0,0.0,Debt,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Limited-Service Restaurants
633,2.3889001708346967e+18,[0.55 0.35 0.1 ],[0.55 0.12 0.31 0.02],1.0,0.0,Very High,1_person,0,living_alone,Young Adult,Drinking Places,Walking,3.0,0,Public_transport,Limited-Service Restaurants
634,3.1548887027159567e+18,[0.1 0.2 0.7],[0.15 0.25 0.52 0.08],0.0,2.0,Moderate,1_person,1,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
636,1.6654534041400728e+19,[0.1  0.25 0.65],[0.25510204 0.04081633 0.69387755 0.01020408],2.0,2.0,Moderate,2_person,1,nonfamily_single,Adult,Limited-Service Restaurants,Car,0.0,2,Car,Full-Service Restaurants
637,1.274518460151405e+19,[0.3 0.2 0.5],[0.08 0.24 0.64 0.04],0.0,2.0,Moderate,3_person,0,family_single,Elderly,Nonalcoholic Bars,Walking,1.0,0,Walking,Full-Service Restaurants
638,7.307001908259654e+18,[0.4  0.35 0.25],[0.7  0.12 0.15 0.03],2.0,3.0,Debt,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Drinking Places
639,2.853817334406424e+18,[0.2 0.3 0.5],[0.31 0.14 0.52 0.03],1.0,2.0,Moderate,2_person,2,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
640,1.3585470515926175e+18,[0.17 0.36 0.47],[0.15 0.05 0.75 0.05],0.0,2.0,Very High,1_person,3_plus,living_alone,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
641,1.3597038639117076e+19,[0.2  0.15 0.65],[0.15 0.05 0.75 0.05],2.0,2.0,Moderate,4_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Car,Full-Service Restaurants
643,1.1605902668464118e+19,[0.8  0.05 0.15],[0.19 0.36 0.29 0.16],0.0,0.0,Debt,2_person,1,nonfamily_single,Young Adult,Limited-Service Restaurants,Walking,0.0,0,Walking,Limited-Service Restaurants
644,1.3902932074883877e+19,[0.15 0.3  0.55],[0.3  0.2  0.45 0.05],0.0,2.0,Moderate,3_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Walking,Full-Service Restaurants
647,1.1931474236222622e+19,[0.1  0.18 0.72],[0.08 0.17 0.69 0.06],2.0,2.0,Moderate,2_person,1,family_single,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
648,6.114718422359813e+18,[0.35 0.6  0.05],[0.4  0.45 0.1  0.05],0.0,1.0,Low,3_person,0,family_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Walking,Nonalcoholic Bars
649,1.0606199032480922e+19,[0.2        0.22105263 0.57894737],[0.21 0.12 0.62 0.05],2.0,2.0,High,1_person,1,living_alone,Elderly,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
650,2.370472035811134e+18,[0.3 0.5 0.2],[0.33333333 0.08080808 0.55555556 0.03030303],0.0,0.0,Moderate,2_person,0,married_couple,Adult,Limited-Service Restaurants,Car,0.0,2,Walking,Limited-Service Restaurants
651,4.2923874240877896e+18,[0.05 0.2  0.75],[0.29292929 0.17171717 0.42424242 0.11111111],2.0,2.0,Ultra High,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
652,3.6152387426100577e+18,[0.25 0.3  0.45],[0.15 0.21 0.57 0.07],1.0,2.0,Low,3_person,1,family_single,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
654,1.1240537830192064e+17,[0.25 0.2  0.55],[0.19 0.05 0.71 0.05],2.0,0.0,High,2_person,1,married_couple,Young Adult,Drinking Places,Car,3.0,2,Car,Limited-Service Restaurants
655,1.3508836668368622e+19,[0.45 0.35 0.2 ],[0.4  0.15 0.35 0.1 ],0.0,1.0,Moderate,3_person,1,family_single,Young Adult,Full-Service Restaurants,Car,2.0,2,Walking,Nonalcoholic Bars
656,1.7661827600501778e+19,[0.42 0.36 0.22],[0.3030303  0.2020202  0.45454545 0.04040404],1.0,0.0,Low,3_person,0,married_couple,Adult,Nonalcoholic Bars,Public_transport,1.0,1,Public_transport,Limited-Service Restaurants
657,5.363450011391068e+17,[0.62 0.26 0.12],[0.25 0.15 0.55 0.05],1.0,3.0,Debt,4_person,3_plus,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Public_transport,Drinking Places
658,1.106437520417002e+19,[0.2  0.38 0.42],[0.25 0.05 0.65 0.05],0.0,0.0,Ultra High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
659,1.1118694047914562e+19,[0.3  0.55 0.15],[0.09 0.22 0.67 0.02],1.0,1.0,Very High,5_person,0,nonfamily_single,Young Adult,Limited-Service Restaurants,Public_transport,0.0,1,Public_transport,Nonalcoholic Bars
660,1.2453377331879002e+19,[0.1  0.23 0.67],[0.15789474 0.03157895 0.76842105 0.04210526],1.0,2.0,Ultra High,2_person,1,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
661,6.350758442523258e+17,[0.4  0.35 0.25],[0.36 0.04 0.58 0.02],0.0,2.0,Moderate,3_person,1,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Full-Service Restaurants
662,8.58800473429911e+17,[0.3  0.25 0.45],[0.05 0.15 0.75 0.05],2.0,2.0,Moderate,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
663,7.154316130498141e+18,[0.31 0.31 0.38],[0.3  0.15 0.5  0.05],0.0,2.0,High,1_person,1,living_alone,Adult,Full-Service Restaurants,Public_transport,2.0,1,Walking,Full-Service Restaurants
665,8.357506861417114e+18,[0.55 0.3  0.15],[0.14 0.02 0.83 0.01],1.0,2.0,Low,2_person,1,family_single,Young Adult,Limited-Service Restaurants,Car,0.0,2,Public_transport,Full-Service Restaurants
666,5.809341391309529e+18,[0.2  0.45 0.35],[0.24 0.15 0.58 0.03],2.0,2.0,Low,4_person,2,family_single,Middle Age,Drinking Places,Public_transport,3.0,1,Car,Full-Service Restaurants
667,9.56101571658391e+18,[0.55 0.25 0.2 ],[0.25 0.1  0.6  0.05],0.0,2.0,Ultra High,1_person,0,living_alone,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
668,6.246649884688906e+18,[0.25 0.3  0.45],[0.33 0.1  0.55 0.02],0.0,0.0,High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
669,8.49446211573437e+17,[0.1  0.25 0.65],[0.23232323 0.06060606 0.68686869 0.02020202],0.0,2.0,Very High,2_person,2,family_single,Elderly,Limited-Service Restaurants,Public_transport,0.0,1,Walking,Full-Service Restaurants
670,5.336876887111971e+17,[0.21 0.16 0.63],[0.24 0.08 0.64 0.04],2.0,2.0,Low,5_person,1,family_single,Adult,Full-Service Restaurants,Car,2.0,2,Car,Full-Service Restaurants
671,3.301649564424184e+18,[0.45 0.4  0.15],[0.15 0.45 0.35 0.05],0.0,1.0,Low,1_person,0,living_alone,Elderly,Limited-Service Restaurants,Walking,0.0,0,Walking,Nonalcoholic Bars
672,1.4010189430379946e+19,[0.14 0.28 0.58],[0.1  0.25 0.63 0.02],1.0,2.0,Ultra High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Full-Service Restaurants
673,9.537386226248266e+18,[0.2  0.38 0.42],[0.2  0.05 0.7  0.05],2.0,0.0,Moderate,6_person,2,married_couple,Adult,Full-Service Restaurants,Car,2.0,2,Car,Limited-Service Restaurants
674,9.008871198645922e+18,[0.15 0.43 0.42],[0.15 0.21 0.57 0.07],0.0,0.0,Very High,2_person,1,nonfamily_single,Adult,Full-Service Restaurants,Car,2.0,2,Walking,Limited-Service Restaurants
676,1.544719115508225e+19,[0.25 0.2  0.55],[0.36842105 0.10526316 0.47368421 0.05263158],2.0,2.0,Debt,2_person,1,family_single,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Full-Service Restaurants
677,1.816427943156231e+19,[0.2  0.25 0.55],[0.15306122 0.36734694 0.42857143 0.05102041],0.0,1.0,Ultra High,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Walking,Nonalcoholic Bars
678,4.364747949520153e+18,[0.25 0.2  0.55],[0.14 0.26 0.57 0.03],2.0,2.0,Low,2_person,1,married_couple,Elderly,Drinking Places,Car,3.0,2,Car,Full-Service Restaurants
679,1.5478457427482837e+19,[0.12 0.35 0.53],[0.18 0.05 0.72 0.05],1.0,2.0,Very High,4_person,2,married_couple,Adult,Full-Service Restaurants,Public_transport,2.0,1,Public_transport,Full-Service Restaurants
681,6.892737049968073e+18,[0.35 0.2  0.45],[0.37755102 0.15306122 0.42857143 0.04081633],1.0,0.0,Low,2_person,1,married_couple,Elderly,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
682,7.853220765979441e+18,[0.12 0.26 0.62],[0.25 0.1  0.6  0.05],2.0,0.0,High,4_person,1,family_single,Middle Age,Full-Service Restaurants,Walking,2.0,0,Car,Limited-Service Restaurants
683,5.178679176139815e+18,[0.2  0.15 0.65],[0.15 0.45 0.35 0.05],2.0,1.0,Ultra High,2_person,1,married_couple,Elderly,Nonalcoholic Bars,Car,1.0,2,Car,Nonalcoholic Bars
685,1.5636490984263467e+19,[0.53 0.37 0.1 ],[0.55 0.12 0.28 0.05],0.0,1.0,Debt,3_person,0,nonfamily_single,Young Adult,Full-Service Restaurants,Walking,2.0,0,Walking,Nonalcoholic Bars
686,9.611290452285422e+18,[0.15 0.3  0.55],[0.36 0.06 0.57 0.01],2.0,2.0,Moderate,1_person,1,living_alone,Middle Age,Full-Service Restaurants,Public_transport,2.0,1,Car,Full-Service Restaurants
687,1.6256265897879862e+18,[0.25 0.43 0.32],[0.2  0.42 0.38 0.  ],2.0,1.0,Moderate,2_person,2,nonfamily_single,Young Adult,Nonalcoholic Bars,Public_transport,1.0,1,Car,Nonalcoholic Bars
689,1.7696568316419308e+19,[0.15 0.45 0.4 ],[0.1 0.2 0.6 0.1],0.0,2.0,Moderate,2_person,2,married_couple,Senior,Full-Service Restaurants,Car,2.0,2,Walking,Full-Service Restaurants
690,9.830575156362945e+18,[0.55 0.2  0.25],[0.23 0.08 0.62 0.07],2.0,0.0,Low,4_person,0,married_couple,Adult,Limited-Service Restaurants,Walking,0.0,0,Car,Limited-Service Restaurants
691,1.5434362407158264e+19,[0.25 0.45 0.3 ],[0.29 0.1  0.55 0.06],1.0,2.0,Very High,2_person,1,nonfamily_single,Young Adult,Nonalcoholic Bars,Walking,1.0,0,Public_transport,Full-Service Restaurants
692,9.57733613792264e+18,[0.25 0.25 0.5 ],[0.3  0.1  0.55 0.05],1.0,0.0,Low,4_person,1,family_single,Middle Age,Full-Service Restaurants,Car,2.0,2,Public_transport,Limited-Service Restaurants
