,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
1370773,17238267756814370208,"4 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California,walking,home,work,16:32:00,16:48:13,16,0.8,unknown_vehicle_type,unknown_fuel_type,,,,industrial,industrial,mixed_use,multi_family,2133550540495994914,11023625478325726393,29,male,asian_not_hispanic_or_latino,employed,in_person,135500,walking,2,343962,one,core,naics31_33,multiple_units,not_attending_school,advanced_degree,renter,english,"2 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 180, San Francisco, CA)","180 (San Francisco, CA)","San Francisco County, CA",California
1444682,16363794897684860838,"2 (Tract 328.02, San Francisco, CA)","328.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 329.02, San Francisco, CA)","329.02 (San Francisco, CA)","San Francisco County, CA",California,walking,eat,eat,12:51:00,13:03:21,12,0.6,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,retail,retail,268367418493226143,3747211226953299685,45,male,white_not_hispanic_or_latino,employed,remote,18702,worked_from_home,2,297018,one,core,naics54,single_family,not_attending_school,advanced_degree,owner,english,"3 (Tract 330.02, San Francisco, CA)","330.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 330.01, San Francisco, CA)","330.01 (San Francisco, CA)","San Francisco County, CA",California
1059562,2859976304549730588,"1 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 154.01, San Francisco, CA)","154.01 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,work,social,12:49:00,13:07:14,18,6.1,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,healthcare,15507763857143619351,9283249178624837660,68,female,asian_not_hispanic_or_latino,employed,in_person,131228,auto_passenger,2,226096,two,core,naics621492,single_family,not_attending_school,advanced_degree,owner,english,"2 (Tract 351.02, San Francisco, CA)","351.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 154.01, San Francisco, CA)","154.01 (San Francisco, CA)","San Francisco County, CA",California
1528842,3172739386444828154,"1 (Tract 263.01, San Francisco, CA)","263.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 260.04, San Francisco, CA)","260.04 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,shop,10:00:00,10:07:05,7,0.5,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,10983502367606242304,15687955934652193492,32,male,nhopi_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,7504,other_travel_mode,3,88804,one,core,not_working,several_units,not_attending_school,some_college,renter,other,"1 (Tract 260.04, San Francisco, CA)","260.04 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
723344,5352758414295707700,"2 (Tract 153, San Francisco, CA)","153 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 171.01, San Francisco, CA)","171.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,home,eat,19:23:00,19:36:06,13,2.2,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,827626871304770096,2859774086779510946,40,female,hispanic_or_latino_origin,employed,remote,74615,worked_from_home,1,74615,one,core,naics61,several_units,not_attending_school,bachelors_degree,renter,spanish,"2 (Tract 171.01, San Francisco, CA)","171.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 124.05, San Francisco, CA)","124.05 (San Francisco, CA)","San Francisco County, CA",California
129085,15452011963077701565,"2 (Tract 107.01, San Francisco, CA)","107.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California,public_transit,work,home,10:57:00,11:11:01,14,0.9,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,CALIFORNIA,single_family,single_family,office,office,325596330045969179,8525823939915240575,43,male,asian_not_hispanic_or_latino,employed,in_person,78173,public_transit,2,88596,zero,core,naics81,single_family,not_attending_school,bachelors_degree,renter,asian_pacific,"2 (Tract 107.01, San Francisco, CA)","107.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California
1270879,11893597028987806006,"1 (Tract 101.02, San Francisco, CA)","101.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 326.01, San Francisco, CA)","326.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,eat,home,16:41:00,17:06:42,25,6.2,unknown_vehicle_type,other_non_bev,,,,mixed_use,multi_family,retail,retail,13287861039316727618,7532088362256990337,89,male,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,26676,other_travel_mode,3,190681,one,core,not_working,multiple_units,not_attending_school,no_school,owner,asian_pacific,"1 (Tract 101.02, San Francisco, CA)","101.02 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
1082138,17220708182133087226,"2 (Tract 163, San Francisco, CA)","163 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 123.02, San Francisco, CA)","123.02 (San Francisco, CA)","San Francisco County, CA",California,walking,eat,home,17:21:00,17:48:44,27,1.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,mixed_use,retail,12986883478456055186,15403901678635358084,29,female,white_not_hispanic_or_latino,employed,in_person,125077,public_transit,1,125077,one,core,naics44_45,several_units,not_attending_school,bachelors_degree,renter,english,"2 (Tract 163, San Francisco, CA)","163 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 615.01, San Francisco, CA)","615.01 (San Francisco, CA)","San Francisco County, CA",California
1376839,7602998379112316212,"1 (Tract 121, San Francisco, CA)","121 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 124.03, San Francisco, CA)","124.03 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,home,work,20:30:00,20:32:52,2,0.6,unknown_vehicle_type,unknown_fuel_type,,,,office,office,mixed_use,multi_family,8152546136121391955,13478397503097558386,38,male,asian_not_hispanic_or_latino,employed,in_person,42943,auto_passenger,4,96267,three_plus,core,naics54,several_units,not_attending_school,bachelors_degree,renter,indo_european,"1 (Tract 124.03, San Francisco, CA)","124.03 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 121, San Francisco, CA)","121 (San Francisco, CA)","San Francisco County, CA",California
149715,7728383669117555782,"2 (Tract 123.01, San Francisco, CA)","123.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 261, San Francisco, CA)","261 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,work,home,07:46:00,07:59:46,13,7.0,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,multi_family,education,education,3256242375102876549,13002360315854831951,29,male,white_not_hispanic_or_latino,employed,in_person,115373,walking,1,115373,one,core,naics92,multiple_units,not_attending_school,advanced_degree,renter,english,"2 (Tract 123.01, San Francisco, CA)","123.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 261, San Francisco, CA)","261 (San Francisco, CA)","San Francisco County, CA",California
344978,9088004217780670898,"2 (Tract 157.01, San Francisco, CA)","157.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 157.02, San Francisco, CA)","157.02 (San Francisco, CA)","San Francisco County, CA",California,walking,shop,school,16:07:00,16:19:42,12,0.7,unknown_vehicle_type,unknown_fuel_type,,,,education,education,office,office,11863867749761519124,1679117480740808003,21,male,white_not_hispanic_or_latino,employed,employed_not_working,15391,walking,1,0,unknown_num_vehicles,core,naics61,GQ_structure,undergraduate,some_college,GQ,GQ_language,"2 (Tract 157.01, San Francisco, CA)","157.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 157.01, San Francisco, CA)","157.01 (San Francisco, CA)","San Francisco County, CA",California
63484,14468178251095980897,"2 (Tract 169, San Francisco, CA)","169 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 203, San Francisco, CA)","203 (San Francisco, CA)","San Francisco County, CA",California,walking,home,work,10:55:00,11:02:08,7,0.4,unknown_vehicle_type,unknown_fuel_type,,,,healthcare,healthcare,multi_family,multi_family,4759443264181363359,15926427675190756196,59,male,hispanic_or_latino_origin,employed,in_person,44177,walking,2,74970,zero,core,naics62,several_units,undergraduate,advanced_degree,owner,spanish,"3 (Tract 203, San Francisco, CA)","203 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 169, San Francisco, CA)","169 (San Francisco, CA)","San Francisco County, CA",California
1752139,6743709284585936705,"1 (Tract 255.01, San Francisco, CA)","255.01 (San Francisco, CA)","San Francisco County, CA",California,"4 (Tract 309, San Francisco, CA)","309 (San Francisco, CA)","San Francisco County, CA",California,private_auto,shop,home,08:52:00,08:59:31,7,2.3,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,6828179232408608066,10572591934228881213,68,male,asian_not_hispanic_or_latino,employed,in_person,58577,public_transit,2,88179,one,core,naics5615,single_family,not_attending_school,high_school,owner,asian_pacific,"1 (Tract 255.01, San Francisco, CA)","255.01 (San Francisco, CA)","San Francisco County, CA",California,"5 (Tract 6054, San Mateo, CA)","6054 (San Mateo, CA)","San Mateo County, CA",California
1895842,1591882764820371723,"2 (Tract 479.02, San Francisco, CA)","479.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 479.02, San Francisco, CA)","479.02 (San Francisco, CA)","San Francisco County, CA",California,other_travel_mode,shop,shop,18:37:00,18:37:00,0,0.0,,unknown_fuel_type,,,,mixed_use,retail,mixed_use,retail,4938691005617634828,12977620334203284141,39,female,white_not_hispanic_or_latino,employed,employed_not_working,3752,public_transit,11,262141,three_plus,core,naics62,single_family,not_attending_school,advanced_degree,renter,asian_pacific,"1 (Tract 478.02, San Francisco, CA)","478.02 (San Francisco, CA)","San Francisco County, CA",California,"5 (Tract 353, San Francisco, CA)","353 (San Francisco, CA)","San Francisco County, CA",California
1037732,14934639522688780587,"3 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 262.01, San Francisco, CA)","262.01 (San Francisco, CA)","San Francisco County, CA",California,public_transit,home,work,15:38:00,16:14:53,36,6.8,unknown_vehicle_type,unknown_fuel_type,subway,Bay Area Rapid Transit,Berryessa/North San Jose to Daly City,office,office,multi_family,multi_family,13080419050709981769,8536845196588544217,36,female,asian_not_hispanic_or_latino,employed,in_person,1184,public_transit,3,32451,one,core,naics44_45,several_units,not_attending_school,bachelors_degree,renter,asian_pacific,"1 (Tract 262.01, San Francisco, CA)","262.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 117, San Francisco, CA)","117 (San Francisco, CA)","San Francisco County, CA",California
1114866,531480703899475265,"2 (Tract 130.01, San Francisco, CA)","130.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 162, San Francisco, CA)","162 (San Francisco, CA)","San Francisco County, CA",California,private_auto,work,home,10:08:00,10:14:40,6,1.6,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,9029518577127504539,5802568241703269641,35,male,white_not_hispanic_or_latino,employed,in_person,390866,private_auto,3,484726,one,core,naics51,multiple_units,not_attending_school,bachelors_degree,owner,english,"2 (Tract 130.01, San Francisco, CA)","130.01 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 162, San Francisco, CA)","162 (San Francisco, CA)","San Francisco County, CA",California
1117507,2207273918822310256,"1 (Tract 313.02, San Francisco, CA)","313.02 (San Francisco, CA)","San Francisco County, CA",California,"2 (Tract 478.01, San Francisco, CA)","478.01 (San Francisco, CA)","San Francisco County, CA",California,biking,home,social,19:02:00,19:35:53,33,6.3,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,multi_family,multi_family,14613574087430115137,16254747443670933854,50,male,asian_not_hispanic_or_latino,employed,employed_not_working,75799,public_transit,5,113936,zero,core,naics453,several_units,not_attending_school,high_school,renter,asian_pacific,"2 (Tract 478.01, San Francisco, CA)","478.01 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 101.01, San Francisco, CA)","101.01 (San Francisco, CA)","San Francisco County, CA",California
1743259,1293036261083517601,"3 (Tract 402, San Francisco, CA)","402 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 201.01, San Francisco, CA)","201.01 (San Francisco, CA)","San Francisco County, CA",California,private_auto,eat,home,16:47:00,17:01:11,14,3.8,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,11527918080440732677,11918944047485068892,69,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,476336,other_travel_mode,2,521155,one,core,not_working,single_family,not_attending_school,advanced_degree,owner,english,"3 (Tract 402, San Francisco, CA)","402 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
811742,4420657162534294747,"3 (Tract 330.01, San Francisco, CA)","330.01 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 354, San Francisco, CA)","354 (San Francisco, CA)","San Francisco County, CA",California,auto_passenger,social,home,06:42:00,06:45:02,3,1.1,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,single_family,single_family,6171488754924090609,14669359453349315510,83,female,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,19803,other_travel_mode,3,236083,two,core,not_working,single_family,not_attending_school,some_college,owner,english,"3 (Tract 330.01, San Francisco, CA)","330.01 (San Francisco, CA)","San Francisco County, CA",California,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
318933,15707132000746417718,"3 (Tract 176.02, San Francisco, CA)","176.02 (San Francisco, CA)","San Francisco County, CA",California,"1 (Tract 107.01, San Francisco, CA)","107.01 (San Francisco, CA)","San Francisco County, CA",California,public_transit,shop,work,09:36:00,09:49:48,13,1.2,unknown_vehicle_type,unknown_fuel_type,bus,San Francisco Municipal Transportation Agency,BAYSHORE A EXPRESS,mixed_use,retail,mixed_use,retail,8485092930385341993,610942486708392235,50,female,asian_not_hispanic_or_latino,employed,in_person,86989,auto_passenger,5,164700,two,core,naics61,single_family,not_attending_school,some_college,owner,asian_pacific,"1 (Tract 254.02, San Francisco, CA)","254.02 (San Francisco, CA)","San Francisco County, CA",California,"3 (Tract 176.02, San Francisco, CA)","176.02 (San Francisco, CA)","San Francisco County, CA",California
