,activity_id,origin_bgrp_2020,origin_trct_2020,origin_cty_2020,origin_st_2020,destination_bgrp_2020,destination_trct_2020,destination_cty_2020,destination_st_2020,primary_mode,trip_purpose,previous_trip_purpose,trip_start_time,trip_end_time,trip_duration_minutes,trip_distance_miles,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,trip_taker_person_id,trip_taker_household_id,trip_taker_age,trip_taker_sex,trip_taker_race_ethnicity,trip_taker_employment_status,trip_taker_wfh,trip_taker_individual_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,trip_taker_home_trct_2020,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,trip_taker_work_trct_2020,trip_taker_work_cty_2020,trip_taker_work_st_2020
143139,11706034117807728080,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,home,work,22:02:57,22:12:40,9,3.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,single_family,single_family,6211362894131522241,14450347231394977816,55,female,white_not_hispanic_or_latino,employed,in_person,83384,auto_passenger,3,232435,one,core,naics61,single_family,not_attending_school,bachelors_degree,owner,english,"1 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3529, Middlesex, MA)","3529 (Middlesex, MA)","Middlesex County, MA",Massachusetts
41402,3188980316865667408,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,maintenance,08:38:00,09:01:48,23,1.2,unknown_vehicle_type,unknown_fuel_type,,,,office,office,mixed_use,multi_family,12137133553576693539,3467729047313084790,22,female,asian_not_hispanic_or_latino,employed,remote,44864,worked_from_home,2,77928,zero,core,naics52,multiple_units,not_attending_school,bachelors_degree,renter,asian_pacific,"4 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts
134980,10486484646754269433,"2 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,recreation,home,13:33:00,13:36:36,3,0.7,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,office,office,18293545891690296203,18077420355479427555,49,male,white_not_hispanic_or_latino,employed,remote,598934,worked_from_home,3,598934,two,core,naics5412,single_family,not_attending_school,bachelors_degree,owner,english,"2 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts
149799,10181577716500015036,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,eat,21:16:00,21:27:30,11,0.6,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,5774328663315817563,8275124829849701365,61,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,15870,other_travel_mode,1,15870,zero,core,not_working,multiple_units,not_attending_school,high_school,renter,english,"2 (Tract 3538, Middlesex, MA)","3538 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
156899,2101477835899697792,"2 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3548, Middlesex, MA)","3548 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,eat,home,18:49:28,18:56:44,7,0.4,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,7828040695515987912,14343585653829297544,66,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,15277,other_travel_mode,1,15277,one,core,not_working,several_units,not_attending_school,some_college,owner,english,"2 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
130344,17370568941108322616,"1 (Tract 3524, Middlesex, MA)","3524 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,private_auto,eat,home,12:32:00,12:34:58,2,0.7,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,4256273532542540134,6551355961277969585,47,female,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,5,28424,one,core,naics81,several_units,not_attending_school,high_school,renter,other,"1 (Tract 3524, Middlesex, MA)","3524 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
65434,17726430951461380799,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,eat,recreation,22:06:00,22:19:50,13,4.5,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,non_retail_attraction,retail,retail,17270652501934473829,13142165268048522882,26,male,asian_not_hispanic_or_latino,employed,in_person,84670,auto_passenger,4,305160,three_plus,core,naics5416,several_units,not_attending_school,bachelors_degree,renter,asian_pacific,"1 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3594, Middlesex, MA)","3594 (Middlesex, MA)","Middlesex County, MA",Massachusetts
173220,7055060177336328190,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,recreation,home,09:48:00,09:49:41,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,mixed_use,non_retail_attraction,11461624302334782473,14577708432118639015,95,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,13359,other_travel_mode,3,225079,two,core,not_working,single_family,not_attending_school,high_school,owner,english,"2 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
170818,11416904468458828656,"3 (Tract 3523, Middlesex, MA)","3523 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,eat,11:36:00,12:05:01,29,1.5,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,9325346723607351341,11179350841341201507,82,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,83227,other_travel_mode,1,83227,one,core,not_working,multiple_units,not_attending_school,bachelors_degree,owner,english,"2 (Tract 3533, Middlesex, MA)","3533 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
32003,15001767748349927648,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,home,08:34:00,08:44:14,10,0.5,unknown_vehicle_type,unknown_fuel_type,,,,education,education,education,education,13798957072640449462,11337926456798089122,20,male,asian_not_hispanic_or_latino,employed,employed_not_working,53296,walking,1,0,unknown_num_vehicles,core,naics61,GQ_structure,undergraduate,some_college,GQ,GQ_language,"2 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts
87375,6556045532265104820,"1 (Tract 3527, Middlesex, MA)","3527 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3528, Middlesex, MA)","3528 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,shop,16:59:00,17:01:56,2,0.2,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,retail,retail,10233621951250661534,1589003373935122169,30,female,white_not_hispanic_or_latino,employed,in_person,231973,walking,2,279179,two,core,naics54,several_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts
18965,13085705884223009954,"3 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,school,maintenance,14:23:00,14:31:26,8,0.4,unknown_vehicle_type,unknown_fuel_type,,,,healthcare,healthcare,education,education,13865775141870879213,9819667899827745230,18,female,asian_not_hispanic_or_latino,employed,employed_not_working,667,walking,1,0,unknown_num_vehicles,core,naics61,GQ_structure,undergraduate,some_college,GQ,GQ_language,"3 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"4 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts
15737,5074363501108804401,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,work,home,17:16:00,17:34:02,18,0.9,unknown_vehicle_type,unknown_fuel_type,,,,education,education,education,education,10748673663762249884,12005663573471274708,18,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,high_school,GQ,GQ_language,"2 (Tract 3540, Middlesex, MA)","3540 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3536, Middlesex, MA)","3536 (Middlesex, MA)","Middlesex County, MA",Massachusetts
76306,2719869457745742834,"1 (Tract 3546.01, Middlesex, MA)","3546.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,home,shop,20:10:00,20:39:17,29,1.5,unknown_vehicle_type,unknown_fuel_type,,,,office,office,multi_family,multi_family,2452797564569201588,15084927105832794727,28,female,white_not_hispanic_or_latino,employed,remote,164685,worked_from_home,2,237646,two,core,naics54,multiple_units,not_attending_school,advanced_degree,renter,english,"1 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts
26670,3038520781650112481,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,home,07:01:00,07:02:27,1,0.1,unknown_vehicle_type,unknown_fuel_type,,,,education,education,mixed_use,retail,17792374486453572155,17176112071405434880,19,male,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0,other_travel_mode,1,0,unknown_num_vehicles,core,not_working,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 3539, Middlesex, MA)","3539 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3395, Middlesex, MA)","3395 (Middlesex, MA)","Middlesex County, MA",Massachusetts
82322,303070404033066245,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,work,home,10:40:00,10:45:11,5,0.3,unknown_vehicle_type,unknown_fuel_type,,,,education,education,mixed_use,non_retail_attraction,7730615042889865260,16095114895911129622,30,male,asian_not_hispanic_or_latino,employed,in_person,43417,walking,1,0,unknown_num_vehicles,core,naics61,GQ_structure,graduate,advanced_degree,GQ,GQ_language,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts
6702,11900449106622447836,"1 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,school,home,08:11:29,08:15:05,3,0.8,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,education,education,18214441196816984328,11522107893590562604,9,male,asian_not_hispanic_or_latino,under_16,unemployed_under_16_not_in_labor_force,0,other_travel_mode,6,1275788,two,core,not_working,several_units,school,k_12,owner,spanish,"1 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3542, Middlesex, MA)","3542 (Middlesex, MA)","Middlesex County, MA",Massachusetts
90944,9974642984654049845,"2 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,work,home,08:21:00,08:36:59,15,0.8,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,office,office,1681102836992423801,11409379267221711723,31,male,white_not_hispanic_or_latino,employed,in_person,106593,walking,2,128622,two,core,not_working,several_units,graduate,advanced_degree,renter,english,"2 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts
123789,17139982603562480658,"1 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,shop,shop,18:21:00,18:30:02,9,0.5,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,retail,retail,retail,4635004342387889145,10179806553927737943,43,male,white_not_hispanic_or_latino,employed,remote,165541,worked_from_home,3,165541,one,core,naics61,single_family,undergraduate,bachelors_degree,owner,english,"1 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3545, Middlesex, MA)","3545 (Middlesex, MA)","Middlesex County, MA",Massachusetts
68508,3079868347683991458,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,work,home,04:41:00,05:02:09,21,3.0,unknown_vehicle_type,unknown_fuel_type,bus,MBTA,"Rindge Avenue - Central Square, Cambridge",multi_family,multi_family,office,office,2457472491598425559,15388752725717180159,27,male,white_not_hispanic_or_latino,employed,in_person,88827,public_transit,1,88827,zero,core,naics54,multiple_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 3547, Middlesex, MA)","3547 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"2 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts
66958,5067263390770962897,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3541, Middlesex, MA)","3541 (Middlesex, MA)","Middlesex County, MA",Massachusetts,public_transit,shop,home,08:07:00,08:19:21,12,1.3,unknown_vehicle_type,unknown_fuel_type,subway,MBTA,Red Line,multi_family,multi_family,retail,retail,13716475069197502335,9013951480127051952,27,female,black_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,5130,other_travel_mode,4,5130,zero,core,naics52,several_units,not_attending_school,high_school,renter,english,"1 (Tract 3531.01, Middlesex, MA)","3531.01 (Middlesex, MA)","Middlesex County, MA",Massachusetts,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location
39976,1696602477053558165,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts,walking,work,home,06:13:00,06:39:07,26,1.4,unknown_vehicle_type,unknown_fuel_type,,,,education,education,civic_institutional,civic_institutional,1936722630218523947,4621411165896275812,22,female,asian_not_hispanic_or_latino,employed,in_person,18761,walking,1,0,unknown_num_vehicles,core,naics61,GQ_structure,graduate,advanced_degree,GQ,GQ_language,"1 (Tract 3531.02, Middlesex, MA)","3531.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3530, Middlesex, MA)","3530 (Middlesex, MA)","Middlesex County, MA",Massachusetts
52475,13445923603440493452,"2 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"3 (Tract 3549.02, Middlesex, MA)","3549.02 (Middlesex, MA)","Middlesex County, MA",Massachusetts,biking,shop,home,16:36:00,16:55:23,19,3.3,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,15605324830883867235,2138559510921054420,24,female,white_not_hispanic_or_latino,employed,remote,66806,worked_from_home,3,156045,zero,core,not_working,several_units,graduate,advanced_degree,renter,english,"2 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 3526, Middlesex, MA)","3526 (Middlesex, MA)","Middlesex County, MA",Massachusetts
121224,5651728410980874304,"1 (Tract 3543, Middlesex, MA)","3543 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"5 (Tract 3537, Middlesex, MA)","3537 (Middlesex, MA)","Middlesex County, MA",Massachusetts,auto_passenger,recreation,home,13:19:00,13:29:34,10,3.2,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,non_retail_attraction,non_retail_attraction,11440070941553598788,14703178172938098677,42,female,hispanic_or_latino_origin,employed,in_person,31316,private_auto,2,52193,one,core,naics622110,several_units,not_attending_school,some_college,renter,spanish,"1 (Tract 3543, Middlesex, MA)","3543 (Middlesex, MA)","Middlesex County, MA",Massachusetts,"1 (Tract 1201.05, Suffolk, MA)","1201.05 (Suffolk, MA)","Suffolk County, MA",Massachusetts
